codigo_producto;codebar1;Codigo_2;Codigo_3;Codigo_4;Codigo_5;Codigo_6;Codigo_7;Codigo_8;Codigo_9;Codigo_10;Codigo_11;Codigo_12;Codigo_13;Codigo_14;Codigo_15;Codigo_16
3011416570;7793008005582;7793008005827;;;;;;;;;;;;;;
3011416558;7793008005506;7793008005834;;;;;;;;;;;;;;
3011416569;7793008005513;7793008005841;;;;;;;;;;;;;;
3011416566;7793008005544;7793008005872;;;;;;;;;;;;;;
3011416571;7793008005575;7793008006121;;;;;;;;;;;;;;
3011416557;7793008005599;7793008005933;;;;;;;;;;;;;;
3011416563;7793008005612;7793008006046;;;;;;;;;;;;;;
3011416415;7793008005759;7793008031802;;;;;;;;;;;;;;
3011416562;7793008005629;7793008005940;;;;;;;;;;;;;;
3011416414;7793008006169;7793008031819;;;;;;;;;;;;;;
3011416561;7793008005643;7793008005957;;;;;;;;;;;;;;
3011416560;7793008005667;7793008006008;;;;;;;;;;;;;;
3011416559;7793008005674;7793008005964;;;;;;;;;;;;;;
3011416556;7793008005681;7793008006015;;;;;;;;;;;;;;
3011416555;7793008005698;7793008005971;;;;;;;;;;;;;;
3011422779;7793008007791;7793008014195;;;;;;;;;;;;;;
3011422781;7793008007883;7793008014225;;;;;;;;;;;;;;
3011422783;7793008016304;;;;;;;;;;;;;;;
3011428804;7793008016298;;;;;;;;;;;;;;;
3011428805;7793008007876;7793008014218;;;;;;;;;;;;;;
3011452197;7793008017226;;;;;;;;;;;;;;;
3011422780;7793008007951;7793008006527;7793008006534;;;;;;;;;;;;;
3011422782;7793008016281;;;;;;;;;;;;;;;
3011456114;7793008017943;;;;;;;;;;;;;;;
3011456112;7793008017929;;;;;;;;;;;;;;;
3011456113;7793008017936;;;;;;;;;;;;;;;
3011422154;7793008016113;;;;;;;;;;;;;;;
3011422155;7793008019107;7793008015963;;;;;;;;;;;;;;
3011422156;7793008019114;7793008015970;;;;;;;;;;;;;;
3011422158;7793008019138;7793008015994;;;;;;;;;;;;;;
3011422159;7793008019145;7793008016007;;;;;;;;;;;;;;
3011422163;7793008019183;7793008016045;;;;;;;;;;;;;;
3011422164;7793008016052;;;;;;;;;;;;;;;
3011417798;7793008018315;7793008012757;;;;;;;;;;;;;;
3011454485;7793008016847;;;;;;;;;;;;;;;
3011457526;7793008018629;;;;;;;;;;;;;;;
3011455642;7793008017462;;;;;;;;;;;;;;;
3011455640;7793008017493;;;;;;;;;;;;;;;
3011455641;7793008017455;;;;;;;;;;;;;;;
3011455643;7793008017479;;;;;;;;;;;;;;;
3011455644;7793008017486;;;;;;;;;;;;;;;
3011417915;7793008018599;7793008013853;;;;;;;;;;;;;;
1015300014;7798015781245;7798015781177;;;;;;;;;;;;;;
1015300017;0;;;;;;;;;;;;;;;
1028700039;7793397051054;;;;;;;;;;;;;;;
1047800057;7797416001105;;;;;;;;;;;;;;;
1047800058;7797416001129;;;;;;;;;;;;;;;
1047800059;7797416001150;;;;;;;;;;;;;;;
1001800046;7798016921411;;;;;;;;;;;;;;;
1001800051;7798016921428;;;;;;;;;;;;;;;
1009806101;7795367001601;;;;;;;;;;;;;;;
1004600005;7795373015913;;;;;;;;;;;;;;;
1004600095;7795373001800;;;;;;;;;;;;;;;
1066600043;8470006978009;8429420135611;;;;;;;;;;;;;;
1057900010;7795349000868;;;;;;;;;;;;;;;
1057900008;7795349000844;;;;;;;;;;;;;;;
1057900014;7795349000851;;;;;;;;;;;;;;;
1074500010;5016533655858;5016533632033;;;;;;;;;;;;;;
1074500071;5016533648355;;;;;;;;;;;;;;;
1010300351;7792183489248;;;;;;;;;;;;;;;
1010300424;7792183490848;;;;;;;;;;;;;;;
1028700096;7793397090343;;;;;;;;;;;;;;;
1009500165;7791171102466;;;;;;;;;;;;;;;
1007900352;7796285275181;;;;;;;;;;;;;;;
1007900416;7796285277413;;;;;;;;;;;;;;;
1049800088;7796285287566;;;;;;;;;;;;;;;
1049800089;7796285287559;;;;;;;;;;;;;;;
1004600164;7795373001220;;;;;;;;;;;;;;;
1004600168;7795373001954;;;;;;;;;;;;;;;
1004600156;7795373000834;;;;;;;;;;;;;;;
1015400085;7795334560933;;;;;;;;;;;;;;;
1046600062;7798051851537;;;;;;;;;;;;;;;
1046600063;7798051851544;;;;;;;;;;;;;;;
1046600184;7798051853746;;;;;;;;;;;;;;;
1046600185;7798051853791;;;;;;;;;;;;;;;
1009200067;7798006300806;;;;;;;;;;;;;;;
1009200068;7798006300868;;;;;;;;;;;;;;;
1009200109;7798006302923;;;;;;;;;;;;;;;
1063000014;7798167580246;7798075400629;;;;;;;;;;;;;;
1077100001;7798167580253;;;;;;;;;;;;;;;
1057700023;7798167584022;;;;;;;;;;;;;;;
1051600016;7798167580215;;;;;;;;;;;;;;;
1051600017;7798167580222;;;;;;;;;;;;;;;
1020300055;7795345012612;;;;;;;;;;;;;;;
1038500122;7798035314768;;;;;;;;;;;;;;;
1038500123;7798035314775;;;;;;;;;;;;;;;
1025700037;7798260150278;8027950150038;;;;;;;;;;;;;;
1017900208;5415062353165;;;;;;;;;;;;;;;
1020300377;7795345123790;;;;;;;;;;;;;;;
1020300378;7795345123806;;;;;;;;;;;;;;;
1020300223;7795345121192;;;;;;;;;;;;;;;
1020300224;7795345121208;;;;;;;;;;;;;;;
1020300243;7795345000466;;;;;;;;;;;;;;;
1020300244;7795345000473;;;;;;;;;;;;;;;
1020300348;7795345123011;;;;;;;;;;;;;;;
1049800183;7797416016123;;;;;;;;;;;;;;;
3011458761;7796286063275;;;;;;;;;;;;;;;
3011458634;7791290793453;;;;;;;;;;;;;;;
3011458635;7791290792098;;;;;;;;;;;;;;;
3011458636;7791290792081;;;;;;;;;;;;;;;
3011458637;7791290792012;;;;;;;;;;;;;;;
2008000030;7792369338100;;;;;;;;;;;;;;;
3011459898;7891150095694;;;;;;;;;;;;;;;
3011406416;7791290792036;7791290011205;7791290790957;;;;;;;;;;;;;
3011440441;7791290792043;7791290791008;7891150067721;;;;;;;;;;;;;
3011459351;7791290795495;;;;;;;;;;;;;;;
3011462687;7791290794634;;;;;;;;;;;;;;;
3011455562;7500435215343;;;;;;;;;;;;;;;
3011455568;7500435215329;;;;;;;;;;;;;;;
3011458551;7790990002780;;;;;;;;;;;;;;;
3011458553;7500435215336;;;;;;;;;;;;;;;
3011458400;7791293046112;;;;;;;;;;;;;;;
3011440542;7791130962407;7791130001649;;;;;;;;;;;;;;
3011459553;7791293050782;;;;;;;;;;;;;;;
3011458398;7791293049069;;;;;;;;;;;;;;;
3011459367;7791293050928;;;;;;;;;;;;;;;
3011459567;7791293050911;;;;;;;;;;;;;;;
3011461147;7791293050973;;;;;;;;;;;;;;;
3011458552;7790990001783;;;;;;;;;;;;;;;
3011458243;7798026694947;;;;;;;;;;;;;;;
3011458256;7798026694930;;;;;;;;;;;;;;;
3011458271;7798026695258;;;;;;;;;;;;;;;
3011458272;7798026695081;;;;;;;;;;;;;;;
3011415474;7794922308124;;;;;;;;;;;;;;;
3011413281;7798121754447;;;;;;;;;;;;;;;
3011413285;7798121753143;;;;;;;;;;;;;;;
3011413400;7798156551134;;;;;;;;;;;;;;;
3011413295;7798095602072;;;;;;;;;;;;;;;
3011413414;7798214895439;;;;;;;;;;;;;;;
3011413415;7798214895446;;;;;;;;;;;;;;;
3011413416;7798214895453;;;;;;;;;;;;;;;
3011413418;7798327342707;;;;;;;;;;;;;;;
3011413419;7798327342684;;;;;;;;;;;;;;;
3011413420;7798327342677;;;;;;;;;;;;;;;
3011413336;7798327340901;;;;;;;;;;;;;;;
3011413337;7798327340345;;;;;;;;;;;;;;;
3011413338;7798214899451;;;;;;;;;;;;;;;
3011413341;7798214898690;;;;;;;;;;;;;;;
3011413343;7798214898713;;;;;;;;;;;;;;;
3011413426;7798214895095;;;;;;;;;;;;;;;
3011413428;7798327340383;;;;;;;;;;;;;;;
3011413429;7798214895064;;;;;;;;;;;;;;;
3011413440;7798214894470;;;;;;;;;;;;;;;
3011413442;7798214891585;;;;;;;;;;;;;;;
3011413445;7798214891486;;;;;;;;;;;;;;;
3011413447;7798214895088;;;;;;;;;;;;;;;
3011413456;7798214899109;;;;;;;;;;;;;;;
3011413457;7798121757974;;;;;;;;;;;;;;;
3011413467;7798214899208;7798214899215;7798214899222;7798214899239;;;;;;;;;;;;
3011413466;7798214899116;;;;;;;;;;;;;;;
3011413474;7798156556276;;;;;;;;;;;;;;;
3011413478;7798214891349;;;;;;;;;;;;;;;
3011413479;7798214891318;;;;;;;;;;;;;;;
3011413481;7798214891332;;;;;;;;;;;;;;;
3011413484;7798156550298;;;;;;;;;;;;;;;
3011413485;7798156550304;;;;;;;;;;;;;;;
3011413487;7798156550328;;;;;;;;;;;;;;;
3011413499;7798327341809;;;;;;;;;;;;;;;
3011413501;7798327341793;;;;;;;;;;;;;;;
3011413382;7798214897235;;;;;;;;;;;;;;;
3011413384;7798214897259;;;;;;;;;;;;;;;
3011413395;7798156553077;;;;;;;;;;;;;;;
3011413503;7798327341311;;;;;;;;;;;;;;;
3011428850;7798327341885;;;;;;;;;;;;;;;
3011428852;7798327341953;;;;;;;;;;;;;;;
1005600082;7792234000255;;;;;;;;;;;;;;;
1005600083;7792234000262;;;;;;;;;;;;;;;
1005600084;7792234000316;;;;;;;;;;;;;;;
1004900195;7795306351408;;;;;;;;;;;;;;;
1004900196;7795306351385;;;;;;;;;;;;;;;
1004900197;7795306351392;;;;;;;;;;;;;;;
1004900173;7795306320381;;;;;;;;;;;;;;;
1004900174;7795306011180;;;;;;;;;;;;;;;
1004900175;7795306011197;;;;;;;;;;;;;;;
1004900176;7795306011166;;;;;;;;;;;;;;;
1051800312;7795326010958;;;;;;;;;;;;;;;
1090900000;7798084686847;;;;;;;;;;;;;;;
1090900001;7798084686830;;;;;;;;;;;;;;;
1090900002;7798084686878;;;;;;;;;;;;;;;
1090900003;7798084686885;;;;;;;;;;;;;;;
1090900004;7798084686854;;;;;;;;;;;;;;;
1090900005;7798084686861;;;;;;;;;;;;;;;
3011460851;10138012;;;;;;;;;;;;;;;
3011462508;1232;;;;;;;;;;;;;;;
3011461525;2106;;;;;;;;;;;;;;;
3011462507;1226;;;;;;;;;;;;;;;
3011461506;7796953311111;;;;;;;;;;;;;;;
3011461524;7795917008104;;;;;;;;;;;;;;;
3011462155;7798124853284;;;;;;;;;;;;;;;
3011461691;7230;;;;;;;;;;;;;;;
3011461534;7784;;;;;;;;;;;;;;;
3011462796;7795917008111;;;;;;;;;;;;;;;
3011461515;2197;21975;271974;;;;;;;;;;;;;
3011460847;7790079019159;;;;;;;;;;;;;;;
3011460842;2064;;;;;;;;;;;;;;;
3011461440;7790079021619;;;;;;;;;;;;;;;
3011461843;7798124851679;;;;;;;;;;;;;;;
3011460896;7798185410167;7798185410174;;;;;;;;;;;;;;
3011460895;7798185410198;;;;;;;;;;;;;;;
3011461530;2107;;;;;;;;;;;;;;;
3011460841;2065;;;;;;;;;;;;;;;
3011461531;7795917008470;;;;;;;;;;;;;;;
3011461696;7235;;;;;;;;;;;;;;;
3011462256;6189;;;;;;;;;;;;;;;
3011460840;2066;;;;;;;;;;;;;;;
3011461441;7790079022630;;;;;;;;;;;;;;;
3011462868;1971;;;;;;;;;;;;;;;
3011460852;10138013;;;;;;;;;;;;;;;
3011462813;4079;;;;;;;;;;;;;;;
3011462916;2097;;;;;;;;;;;;;;;
3011462178;3028;;;;;;;;;;;;;;;
3011462253;4747;2015;;;;;;;;;;;;;;
1015200042;7797991150182;;;;;;;;;;;;;;;
1015200043;7797991150168;;;;;;;;;;;;;;;
1015200046;7797991000111;;;;;;;;;;;;;;;
1015200047;7797991000098;;;;;;;;;;;;;;;
1015200061;7797991000586;;;;;;;;;;;;;;;
1015200062;7797991000593;;;;;;;;;;;;;;;
1015200039;7797991150137;;;;;;;;;;;;;;;
1015200040;7797991150113;;;;;;;;;;;;;;;
1015200041;7797991150120;;;;;;;;;;;;;;;
1038500095;7798035314317;;;;;;;;;;;;;;;
1003600068;4048846009005;;;;;;;;;;;;;;;
1003600069;4048846021243;;;;;;;;;;;;;;;
1003600083;4048846020154;4048846011473;;;;;;;;;;;;;;
1003600084;4048846020147;4048846011466;;;;;;;;;;;;;;
1003600085;4048846020123;4048846013316;4848846020123;;;;;;;;;;;;;
1003600086;4048846020130;4048846013309;;;;;;;;;;;;;;
3011461904;7791476031119;;;;;;;;;;;;;;;
3011462690;7795184132540;;;;;;;;;;;;;;;
3011458870;727373176599;;;;;;;;;;;;;;;
3011458871;727373177053;;;;;;;;;;;;;;;
3011458872;727373176483;100262311;;;;;;;;;;;;;;
3011458081;7792281574143;;;;;;;;;;;;;;;
3011458090;7792281874144;;;;;;;;;;;;;;;
3011443381;5014906100004;;;;;;;;;;;;;;;
1016200210;7795378006466;;;;;;;;;;;;;;;
1016200211;7795378006473;;;;;;;;;;;;;;;
1016200212;7795378006459;;;;;;;;;;;;;;;
1067900030;7798129411137;;;;;;;;;;;;;;;
1067900031;7798129411144;;;;;;;;;;;;;;;
1067900087;7798129412219;;;;;;;;;;;;;;;
1067900088;7798129412226;;;;;;;;;;;;;;;
1050900008;7798067990251;;;;;;;;;;;;;;;
1050900009;7798067990237;;;;;;;;;;;;;;;
1083900039;7798180921002;;;;;;;;;;;;;;;
3011462482;3430750250948;;;;;;;;;;;;;;;
3011453985;3430750528719;3430750421331;;;;;;;;;;;;;;
3011452894;7798138273122;;;;;;;;;;;;;;;
1090600000;5054290002201;;;;;;;;;;;;;;;
3011461356;7169;;;;;;;;;;;;;;;
3011458732;33844002237;;;;;;;;;;;;;;;
3011447215;7798363351046;;;;;;;;;;;;;;;
3011438165;1000000008906;4710969717722;;;;;;;;;;;;;;
3011414386;7798052378798;7791914002411;7798052378163;;;;;;;;;;;;;
3011414387;7798052378774;7791914002350;7798052378149;;;;;;;;;;;;;
3011414388;7798052378804;7791914000264;7798052378170;;;;;;;;;;;;;
3011430128;7792366573634;7791914000233;7791914002398;;;;;;;;;;;;;
3011430129;7792366574280;7791914002336;;;;;;;;;;;;;;
3011430130;7792366573719;7791914002343;7791914002404;;;;;;;;;;;;;
3011430131;7798052378712;7792366574365;;;;;;;;;;;;;;
3011414393;7798052378811;;;;;;;;;;;;;;;
3011430132;7792366119832;;;;;;;;;;;;;;;
3011415483;7791914000455;;;;;;;;;;;;;;;
3011414394;7798052378835;7791914002459;;;;;;;;;;;;;;
1069400008;382908322010;;;;;;;;;;;;;;;
1069400012;382903249169;;;;;;;;;;;;;;;
1069400007;382908325035;382908325011;;;;;;;;;;;;;;
9999900333;;;;;;;;;;;;;;;;
1069400013;382903249176;;;;;;;;;;;;;;;
1069400009;382908328012;382908328036;;;;;;;;;;;;;;
1069400014;382903249183;;;;;;;;;;;;;;;
9999900334;;;;;;;;;;;;;;;;
1049300137;7798032934778;;;;;;;;;;;;;;;
1089100001;7798032936925;;;;;;;;;;;;;;;
3011415230;7794922088156;7792815501270;;;;;;;;;;;;;;
3011446500;7794922533755;7794922500856;;;;;;;;;;;;;;
3011415735;7794922507442;7794922311520;;;;;;;;;;;;;;
3011415736;7794922500863;;;;;;;;;;;;;;;
3011415791;7794922529406;;;;;;;;;;;;;;;
3011457374;7794922548179;;;;;;;;;;;;;;;
3011416225;7794922550721;;;;;;;;;;;;;;;
2000107302;70074116075;;;;;;;;;;;;;;;
2000100601;70074112633;7790440068229;;;;;;;;;;;;;;
1070300025;7795312001120;;;;;;;;;;;;;;;
3011456819;7798368221122;;;;;;;;;;;;;;;
3011456815;7798368221047;;;;;;;;;;;;;;;
3011456818;7798368221061;;;;;;;;;;;;;;;
3011456816;7798368221085;;;;;;;;;;;;;;;
3011456820;7798368221153;;;;;;;;;;;;;;;
3011456817;7798368221238;;;;;;;;;;;;;;;
3011452145;7794922504823;;;;;;;;;;;;;;;
3011417324;7790010003261;7790010002516;7790010540223;7790010668514;;;;;;;;;;;;
3011416999;7790010002943;7790010007047;7790010959780;;;;;;;;;;;;;
3011416998;7790010002936;7790010007054;7790010959797;;;;;;;;;;;;;
3011418033;7790010683463;7790010960496;;;;;;;;;;;;;;
3011418034;7790010683470;7790010960502;;;;;;;;;;;;;;
3011445445;7790010003193;7790010540063;7790010596299;7891010005757;;;;;;;;;;;;
3011445446;7790010003063;7790010002387;7790010540162;7790010570534;7790010891462;7790010915328;;;;;;;;;;
3011422863;7891010251024;;;;;;;;;;;;;;;
3011419825;7891010589622;;;;;;;;;;;;;;;
3011416399;7891010568757;;;;;;;;;;;;;;;
3011456389;7702031244622;;;;;;;;;;;;;;;
3011417941;7790010003292;7790010002547;7790010540261;7790010681636;7891010980078;;;;;;;;;;;
3011417942;7790010003209;7790010002455;7790010540339;7790010681650;7891010980092;;;;;;;;;;;
3011416987;7790010002912;7790010007344;7790010516723;7790010684231;;;;;;;;;;;;
3011416993;7790010002929;7790010007030;7790010684224;7790010963497;;;;;;;;;;;;
3011416760;7891010035976;7891010669843;;;;;;;;;;;;;;
3011418887;7702031604143;;;;;;;;;;;;;;;
3011418888;7790010003216;7790010002462;7790010540193;7790010602006;;;;;;;;;;;;
3011418889;7790010003223;7790010002479;7790010540216;7790010602013;;;;;;;;;;;;
3011418890;7790010002950;7790010002561;7790010540094;7790010601962;;;;;;;;;;;;
3011417318;7891010568764;810508000415;;;;;;;;;;;;;;
3011421848;7891010247324;;;;;;;;;;;;;;;
3011417323;7790010003247;7790010002493;7790010540247;7790010570671;7790010617222;7891010030476;;;;;;;;;;
3011417362;7790010003254;7790010002509;7790010540254;7790010570688;;;;;;;;;;;;
3011445450;7790010003162;7790010002417;7790010007382;7790010540131;;;;;;;;;;;;
3011456390;7702031244592;;;;;;;;;;;;;;;
3011419497;7891010032241;7790010960076;;;;;;;;;;;;;;
3011418742;7891010255145;7891010579296;;;;;;;;;;;;;;
3011455159;7790010002448;;;;;;;;;;;;;;;
3011416757;7891010032937;;;;;;;;;;;;;;;
3011452366;7891010560737;;;;;;;;;;;;;;;
3011417129;7891010501105;;;;;;;;;;;;;;;
3011419777;7891010038892;;;;;;;;;;;;;;;
3011416504;7790010002998;7790010002608;7790010540315;7790010564328;7790010570565;;;;;;;;;;;
3011424378;7891010568771;;;;;;;;;;;;;;;
3011446468;7790010003230;7790010002486;7790010540032;7891010580322;;;;;;;;;;;;
3011446655;7790010003285;7790010002530;7790010540346;;;;;;;;;;;;;
3011454245;7891010255213;;;;;;;;;;;;;;;
1022600100;7795371459634;;;;;;;;;;;;;;;
1051800265;7795326209512;;;;;;;;;;;;;;;
2051800032;7795326010170;;;;;;;;;;;;;;;
1051800287;7795326010231;;;;;;;;;;;;;;;
1051800288;7795326010217;;;;;;;;;;;;;;;
1051800289;7795326010224;;;;;;;;;;;;;;;
3011461793;7798155600734;;;;;;;;;;;;;;;
3011457144;7792435006124;;;;;;;;;;;;;;;
3011408563;5368840000006;;;;;;;;;;;;;;;
3011458290;7891112332904;;;;;;;;;;;;;;;
3011458842;7798344773904;;;;;;;;;;;;;;;
3011458843;7798344773874;;;;;;;;;;;;;;;
3011458844;7798344773881;;;;;;;;;;;;;;;
3011456937;7798155605227;;;;;;;;;;;;;;;
3011445137;7798155606347;;;;;;;;;;;;;;;
3011453250;8985168615735;;;;;;;;;;;;;;;
3011408257;5016494600003;;;;;;;;;;;;;;;
3011408569;5367610000000;;;;;;;;;;;;;;;
3011457546;7790568001269;;;;;;;;;;;;;;;
3011408571;7798032483948;;;;;;;;;;;;;;;
3011457145;7797756000042;;;;;;;;;;;;;;;
3011452776;7798261820156;;;;;;;;;;;;;;;
3011408573;5013892500003;;;;;;;;;;;;;;;
3011441834;5717770000004;;;;;;;;;;;;;;;
3011445135;7798155606323;;;;;;;;;;;;;;;
3011447507;5009896500002;;;;;;;;;;;;;;;
3011460637;7891116149171;;;;;;;;;;;;;;;
3011452798;5439490000002;;;;;;;;;;;;;;;
3011452960;7798138270213;;;;;;;;;;;;;;;
3011445132;7798155601182;;;;;;;;;;;;;;;
3011447157;7798155601243;;;;;;;;;;;;;;;
3011456938;7798155601175;;;;;;;;;;;;;;;
3011445133;7798155601212;;;;;;;;;;;;;;;
3011457549;7453077236347;;;;;;;;;;;;;;;
3011441776;7798155601229;;;;;;;;;;;;;;;
3011456939;7797756009625;7797756009601;;;;;;;;;;;;;;
3011457146;7797756003302;;;;;;;;;;;;;;;
3011460818;7792435006568;;;;;;;;;;;;;;;
3011460817;7898179821310;7796784007184;;;;;;;;;;;;;;
3011460804;7792435006582;;;;;;;;;;;;;;;
3011460807;2000012102097;;;;;;;;;;;;;;;
3011441863;5016604300007;;;;;;;;;;;;;;;
3011456940;5016604100003;;;;;;;;;;;;;;;
3011445130;7798155600079;;;;;;;;;;;;;;;
3011445163;7798155600116;;;;;;;;;;;;;;;
3011452898;7798155605289;7789155605289;;;;;;;;;;;;;;
3011446336;5890920000007;;;;;;;;;;;;;;;
3011452778;7798261824239;1819117000006;;;;;;;;;;;;;;
3011460805;7792435006537;;;;;;;;;;;;;;;
3011433874;7798155607511;;;;;;;;;;;;;;;
3011446504;7790895643743;;;;;;;;;;;;;;;
3011447249;7790895643767;;;;;;;;;;;;;;;
3011460195;7790895643835;;;;;;;;;;;;;;;
3011460196;7790895643866;;;;;;;;;;;;;;;
3011460197;7790895643828;;;;;;;;;;;;;;;
3011460198;7790895643842;;;;;;;;;;;;;;;
3011460199;7790895643804;;;;;;;;;;;;;;;
3011460200;7790895643729;;;;;;;;;;;;;;;
3011460201;7790895643750;;;;;;;;;;;;;;;
3011460202;7790895643712;;;;;;;;;;;;;;;
3011459920;7790036975443;;;;;;;;;;;;;;;
3011459921;7790036975450;;;;;;;;;;;;;;;
3011459922;7790036975429;;;;;;;;;;;;;;;
3011459923;7790036975412;;;;;;;;;;;;;;;
3011460006;7790036129006;;;;;;;;;;;;;;;
3011459912;7790036000589;;;;;;;;;;;;;;;
3011459913;7790036000619;;;;;;;;;;;;;;;
3011459914;7790036000572;;;;;;;;;;;;;;;
3011459915;7790036000565;;;;;;;;;;;;;;;
3011459916;7790036000329;;;;;;;;;;;;;;;
3011459917;7790036000466;;;;;;;;;;;;;;;
3011459918;7790036000336;;;;;;;;;;;;;;;
3011459919;7790036000343;;;;;;;;;;;;;;;
3011446505;7790895641596;;;;;;;;;;;;;;;
3011446506;7790895641794;;;;;;;;;;;;;;;
3011447133;7790895647369;;;;;;;;;;;;;;;
3011447134;7790895647376;;;;;;;;;;;;;;;
3011447146;7790895646775;;;;;;;;;;;;;;;
3011447247;7790895002991;;;;;;;;;;;;;;;
3011447284;7790895646737;;;;;;;;;;;;;;;
3011451891;7790895000720;;;;;;;;;;;;;;;
3011452866;7790895000737;;;;;;;;;;;;;;;
3011460203;7790895641800;;;;;;;;;;;;;;;
3011460204;7790895641534;;;;;;;;;;;;;;;
3011460205;7790895009815;;;;;;;;;;;;;;;
3011460206;7790895009846;;;;;;;;;;;;;;;
3011460207;7790895641541;;;;;;;;;;;;;;;
3011462696;7790895646560;;;;;;;;;;;;;;;
3011462697;7790895641732;;;;;;;;;;;;;;;
3011462698;7790895004926;;;;;;;;;;;;;;;
3011460208;7798085681490;;;;;;;;;;;;;;;
3011460209;7798085681476;7798085681834;;;;;;;;;;;;;;
3011460210;7798085681452;;;;;;;;;;;;;;;
3011460211;7798085681575;;;;;;;;;;;;;;;
3011460212;7798085681599;;;;;;;;;;;;;;;
3011460213;7798085681445;;;;;;;;;;;;;;;
3011461931;7798085682022;;;;;;;;;;;;;;;
3011461930;7798085682015;;;;;;;;;;;;;;;
3011459231;7622201702625;7622201702618;;;;;;;;;;;;;;
3011459232;7622201702656;7622201702649;;;;;;;;;;;;;;
3011459233;7622201702687;7622201702670;;;;;;;;;;;;;;
3011459234;7622201703110;7622201703103;;;;;;;;;;;;;;
3011459235;7622201703172;7622201703165;;;;;;;;;;;;;;
3011459436;7622201703080;7622201703073;;;;;;;;;;;;;;
3011459443;7622201703141;7622201703134;;;;;;;;;;;;;;
3011461092;7622201703059;7622201703042;;;;;;;;;;;;;;
3011461093;7622201702717;7622201702700;;;;;;;;;;;;;;
3011461094;7622201703233;7622201703226;;;;;;;;;;;;;;
3011461095;7622201703202;7622201703196;;;;;;;;;;;;;;
3011461096;7622201682019;7622201682026;;;;;;;;;;;;;;
3011461097;7622201733834;7622201733827;;;;;;;;;;;;;;
3011458907;7790070507358;;;;;;;;;;;;;;;
3011458908;7790070507372;;;;;;;;;;;;;;;
3011458909;7790070507341;;;;;;;;;;;;;;;
3011459236;7622201705961;7622201705954;;;;;;;;;;;;;;
3011459237;7622201705992;7622201705985;;;;;;;;;;;;;;
3011459238;7622201735340;7622201735333;;;;;;;;;;;;;;
3011459239;7622201735371;7622201735364;;;;;;;;;;;;;;
3011459240;7622201735685;7622201735678;;;;;;;;;;;;;;
3011459241;7622201735715;7622201735708;;;;;;;;;;;;;;
3011461083;7622201745929;;;;;;;;;;;;;;;
3011461084;7622201735760;7622201735777;;;;;;;;;;;;;;
3011461085;7622201735739;7622201735746;;;;;;;;;;;;;;
3011461086;7622201746490;7622201746483;;;;;;;;;;;;;;
3011461087;7622201745738;7622201745721;;;;;;;;;;;;;;
3011461088;7622201745707;7622201745691;;;;;;;;;;;;;;
3011461089;7622201745967;7622201745950;;;;;;;;;;;;;;
3011461090;7622201746100;7622201746117;;;;;;;;;;;;;;
3011461091;7622201746018;7622201746001;;;;;;;;;;;;;;
3011453291;898535401795;;;;;;;;;;;;;;;
3011452328;7797336000868;;;;;;;;;;;;;;;
1051805201;7795326105005;;;;;;;;;;;;;;;
1051805202;7795326105203;;;;;;;;;;;;;;;
1037400101;7791080112037;;;;;;;;;;;;;;;
1037400102;7791080112020;;;;;;;;;;;;;;;
1037400103;7791080112013;;;;;;;;;;;;;;;
1037400104;7791080112006;;;;;;;;;;;;;;;
1037400106;7791080112136;;;;;;;;;;;;;;;
1037400107;7791080112129;;;;;;;;;;;;;;;
1037400108;7791080112112;;;;;;;;;;;;;;;
1037400109;7791080112105;;;;;;;;;;;;;;;
2037400011;7501080120013;;;;;;;;;;;;;;;
2037400017;7501080130098;;;;;;;;;;;;;;;
2037400022;7501080130203;;;;;;;;;;;;;;;
3011416545;7501080111226;7791080112020;;;;;;;;;;;;;;
1030000065;7794517000563;;;;;;;;;;;;;;;
3011457645;7797080403786;;;;;;;;;;;;;;;
3011461374;7797080402291;;;;;;;;;;;;;;;
3011457644;7797080404318;;;;;;;;;;;;;;;
3011457643;7797080402758;;;;;;;;;;;;;;;
2057700007;7798095330449;;;;;;;;;;;;;;;
2057700006;7798095330432;;;;;;;;;;;;;;;
2057700069;7798095330760;;;;;;;;;;;;;;;
2028704818;5060385943205;;;;;;;;;;;;;;;
2071900069;7798008296572;;;;;;;;;;;;;;;
1022900141;7795337900545;;;;;;;;;;;;;;;
1022900094;7795337900255;;;;;;;;;;;;;;;
1022900206;7795337900996;;;;;;;;;;;;;;;
1022900095;7795337900248;;;;;;;;;;;;;;;
1022900207;7795337900989;;;;;;;;;;;;;;;
1020200035;7792371465351;;;;;;;;;;;;;;;
1020200036;7792371419767;;;;;;;;;;;;;;;
1007400039;7795361488859;;;;;;;;;;;;;;;
1015700073;7792175008273;;;;;;;;;;;;;;;
1015700083;7792175008570;;;;;;;;;;;;;;;
1015700096;7792175008815;;;;;;;;;;;;;;;
3011456273;5022849084091;;;;;;;;;;;;;;;
1000100014;8054083003474;;;;;;;;;;;;;;;
1000100027;8054083003382;5013158779235;;;;;;;;;;;;;;
1000107702;8054083006406;7790440395615;;;;;;;;;;;;;;
1015700213;7792175010337;;;;;;;;;;;;;;;
1038600067;7798021444288;;;;;;;;;;;;;;;
1038600068;7798021444271;;;;;;;;;;;;;;;
3011462385;168214;768455122813;;;;;;;;;;;;;;
1028706602;7793397050521;;;;;;;;;;;;;;;
