codigo_producto;cod_interno;codigo_barras
3011441747;34062;9911-A4
3011441749;34063;1,77919E+13
3011441750;34064;1,77919E+13
3011441751;34065;9911-306
3011441752;34066;73796803216
3011441762;34067;6,94504E+12
3011441763;34068;8,0074E+12
3011441767;34069;5,0141E+12
3011441774;34070;7,79816E+12
3011441776;34071;7,79803E+12
3011441777;34072;7,79722E+12
3011441780;34073;3,15415E+12
4988.03;34074;5,01601E+12
3011441794;34076;9910-4431
3011441805;34078;5,01691E+12
3011441807;34079;7,79834E+12
3011441809;34080;7,79832E+12
3011441809;34080;7,79832E+12
3011441816;34081;5,36184E+12
3011441828;34082;5,71777E+12
3011441834;34083;5,34482E+12
3011441836;34084;5,01368E+12
3011441840;34085;5,0166E+12
3011441863;34086;5,01289E+12
3011441865;34087;5,01502E+12
3011441870;34088;5,01695E+12
3011441874;34089;4,89446E+12
3011441880;34090;5,01421E+12
3011441888;34091;8,4125E+12
3011441991;34092;8,4125E+12
3011441992;34093;6,07869E+11
3011442101;34095;7,79828E+12
3011442192;34096;7,79228E+12
3011442430;34098;6,00969E+12
3011442622;34099;6,00969E+12
3011442623;34100;6,00969E+12
3011442624;34101;7,79222E+12
3011442642;34102;3,15414E+12
3011442711;34103;7,79476E+12
3011442764;34104;3,15415E+12
3011442808;34106;1,9782E+14
3011442808;34106;1,9882E+14
3011442808;34106;9,78199E+14
3011442809;34107;71641034860
3011442810;34108;3,15415E+12
3011442849;34109;3,15415E+12
3011442854;34110;71641085688
3011442862;34111;7,79262E+12
3011442936;34112;7,79476E+12
3011443003;34113;7,70306E+12
3011443087;34114;2,66666E+12
3011443097;34115;4,71168E+12
3011443134;34116;7,54632E+12
3011443168;34117;71662203160
3011443169;34118;71662203139
3011443170;34119;7,79476E+12
3011443240;34121;4,89505E+12
3011443243;34122;4,89505E+12
3011443245;34123;6,07869E+11
3011443303;34125;7,79834E+12
3011443304;34126;7,79834E+12
3011443305;34127;7,79831E+12
3011443374;34128;5,01491E+12
3011443381;34129;7,79228E+12
3011443539;34131;7,79834E+12
3011443568;34132;7,79362E+12
3011443623;34133;7,79808E+12
3011443642;34134;7,79808E+12
3011443650;34135;7,79808E+12
3011443655;34136;7,79808E+12
3011443689;34137;7,79808E+12
3011443691;34138;7,79808E+12
3011443706;34139;7,79808E+12
3011443707;34140;7,79808E+12
3011443708;34141;7,79808E+12
3011443709;34142;7,79808E+12
3011443710;34143;7,79808E+12
3011443715;34144;7,79808E+12
3011443719;34145;7,79808E+12
3011443720;34146;7,79808E+12
3011443721;34147;7,79808E+12
3011443722;34148;7,79808E+12
3011443723;34149;7,79808E+12
3011443755;34150;7,79808E+12
3011443774;34151;7,79808E+12
3011443776;34152;7,79808E+12
3011443777;34153;7,79808E+12
3011443778;34154;7,79808E+12
3011443779;34155;7,79808E+12
3011443781;34156;7,79808E+12
3011443783;34157;7,79808E+12
3011443785;34158;7,79808E+12
3011443803;34159;7,79808E+12
3011443805;34160;7,79808E+12
3011443807;34161;7,79808E+12
3011443821;34162;7,79808E+12
3011443824;34163;7,79808E+12
3011443825;34164;7,79808E+12
3011443839;34165;7,79808E+12
3011443840;34166;7,79808E+12
3011443847;34167;7,79808E+12
3011443850;34168;7,79808E+12
3011443851;34169;7,79808E+12
3011443852;34170;7,79808E+12
3011443853;34171;7,79808E+12
3011443874;34172;7,79808E+12
3011443881;34173;7,79808E+12
3011443882;34174;7,79808E+12
3011443887;34175;7,79808E+12
3011443893;34176;7,79808E+12
3011443894;34177;7,79808E+12
3011443895;34178;7,79808E+12
3011443896;34179;7,79808E+12
3011443896;34179;7,79808E+12
3011443896;34179;7,79808E+12
3011443903;34180;7,79001E+13
3011443908;34181;7,79808E+12
3011443916;34182;7,79808E+12
3011443917;34183;7,79808E+12
3011443933;34185;27016
3011443934;34186;12112
3011443935;34187;AMPAD
3011443939;34188;41312
3011443940;34189;AMPSF
3011443941;34190;SM40P
3011443942;34191;8,42942E+12
3011443942;34191;8,47E+12
3011443943;34192;8,42942E+12
3011443943;34192;8,47E+12
3011443944;34193;8,42942E+12
3011443945;34194;8,42942E+12
3011443945;34194;8,47E+12
3011443945;34194;8,47E+11
3011443946;34195;8,42942E+12
3011443946;34195;8,42942E+12
3011443947;34196;8,42942E+12
3011443947;34196;8,47E+12
3011443948;34197;8,42942E+12
3011443948;34197;8,42942E+12
3011443949;34198;8,42942E+12
3011443949;34198;8,47E+12
3011443950;34199;8,42942E+12
3011443951;34200;8,42942E+12
3011443953;34202;8,42942E+12
3011443954;34203;8,42942E+12
3011443954;34203;8,42942E+12
3011443955;34204;8,42942E+12
3011443956;34205;8,42942E+12
3011443957;34206;8,42942E+12
3011443958;34207;7,79014E+12
3011443963;34208;3,07074E+13
3011443965;34209;3,07074E+13
3011443968;34210;5,07074E+13
3011443982;34211;70200777129
3011443986;34212;70200777145
3011443987;34213;7,07388E+11
3011443990;34214;7,07387E+11
3011443999;34215;51131918078
3011444006;34216;70200467044
3011444011;34217;7,7909E+12
3011444029;34218;7,79816E+12
3011444074;34219;7,79535E+12
3011444109;34221;1329-001006
3011444110;34222;1329-006001
3011444111;34223;1329-011001
3011444112;34224;1329-007001
3011444113;34225;1329-010001
3011444114;34226;1329-021001
3011444117;34227;1329-018001
3011444120;34228;1329-031001
3011444121;34229;7,79815E+12
3011444127;34230;1330-1756
3011444131;34234;1330-16306
3011444133;34236;7,79703E+12
3011444135;34237;7,79703E+12
3011444136;34238;7,79703E+12
3011444137;34239;7,79703E+12
3011444138;34240;7,79703E+12
3011444139;34241;7,79123E+12
3011444141;34242;7,79123E+12
3011444142;34243;7,79123E+12
3011444143;34244;7,79365E+12
3011444146;34245;7,79365E+12
3011444147;34246;7,79365E+12
3011444148;34247;103158
3011444149;34248;77915481
3011444151;34250;7,62221E+12
3011444152;34251;7,6223E+12
3011444153;34252;5,76223E+12
3011444153;34252;5,76223E+13
3011444161;34256;7,79021E+12
3011444162;34257;7,50106E+12
3011444165;34258;7,7916E+12
3011444165;34258;7,7916E+12
3011444167;34260;8,88802E+12
3011444179;34261;8,88802E+12
3011444182;34262;7,79812E+12
3011444186;34263;7,50955E+12
3011444186;34263;7,50955E+12
3011444186;34263;7,50955E+12
3011444191;34265;7,79001E+12
3011444191;34265;7,79001E+12
3011444191;34265;7,79001E+12
3011444191;34265;7,79001E+12
3011444205;34267;99177744206
3011444206;34268;7,79349E+12
3011444228;34269;7,79349E+12
3011444229;34270;7,79349E+12
3011444242;34271;7,79349E+12
3011444243;34272;7,79349E+12
3011444244;34273;7,79349E+12
3011444245;34274;7,79349E+12
3011444404;34276;7,79551E+12
3011444417;34277;7,79551E+12
3011444418;34278;7,79551E+12
3011444419;34279;7,79551E+12
3011444420;34280;7,79551E+12
3011444421;34281;7,79551E+12
3011444422;34282;7,79551E+12
3011444423;34283;8,43398E+12
3011444437;34284;7,79551E+12
3011444486;34285;7,79551E+12
3011444487;34286;7,79551E+12
3011444488;34287;7,79551E+12
3011444533;34288;7,79551E+12
3011444534;34289;7,79551E+12
3011444535;34290;7,79551E+12
3011444599;34291;7,79551E+12
3011444600;34292;7,79551E+12
3011444601;34293;7,79349E+12
3011444620;34294;7,79349E+12
3011444621;34295;7,79349E+12
3011444622;34296;108757
3011444717;34297;7,79551E+12
3011444718;34298;7,79551E+12
3011444719;34299;7,79349E+12
3011444721;34300;7,79349E+12
3011444722;34301;7,79349E+12
3011444723;34302;7,79349E+12
3011444724;34303;7,79551E+12
3011444774;34304;7,79551E+12
3011444775;34305;7,79551E+12
3011444776;34306;7,79551E+12
3011444777;34307;7,79551E+12
3011444778;34308;7,79551E+12
3011444779;34309;7,79551E+12
3011444780;34310;7,79551E+12
3011444781;34311;7,79551E+12
3011444782;34312;7,79551E+12
3011444783;34313;7,79551E+12
3011444784;34314;7,79551E+12
3011444785;34315;7,79349E+12
3011444786;34316;7,79349E+12
3011444867;34317;7,79349E+12
3011444869;34318;7,79349E+12
3011444929;34319;8,41106E+12
3011444930;34320;7,79349E+12
3011445040;34321;7,79349E+12
3011445041;34322;7,79349E+12
3011445079;34323;8,41106E+12
3011445088;34324;8,41106E+12
3011445089;34325;7,79349E+12
3011445099;34326;7,79349E+12
3011445100;34327;7,79349E+12
3011445101;34328;7,79349E+12
3011445102;34329;4,0059E+12
3011445105;34330;5,0169E+12
3011445120;34331;6,94214E+12
3011445123;34332;6,94214E+12
3011445125;34333;7,79816E+12
3011445132;34335;7,79816E+12
3011445133;34336;7,79816E+12
3011445135;34337;7,79816E+12
3011445137;34338;7,79025E+12
3011445156;34340;7,79816E+12
3011445175;34342;7,79811E+12
3011445180;34343;77916495
3011445180;34343;77976307
3011445183;34344;7,6223E+12
3011445184;34345;7,6222E+12
3011445184;34345;7,6222E+12
3011445184;34345;7,6223E+12
3011445226;34379;7,79301E+12
3011445233;34386;96123096
3011445238;34387;70942000307
3011445240;34388;73796122218
3011445241;34389;7,83094E+11
3011445245;34390;1E+12
3011445246;34391;7,70243E+12
3011445306;34395;7,79811E+12
3011445307;34396;7,79811E+12
3011445308;34397;7,89106E+12
3011445317;34398;7,89836E+12
3011445320;34399;7,89892E+12
3011445321;34400;7,89802E+12
3011445329;34403;7,79039E+12
3011445332;34405;7,79805E+12
3011445337;34407;7,79816E+12
3011445344;34408;6,95294E+12
3011445344;34408;6,95294E+12
3011445348;34409;8,7101E+12
3011445351;34410;5,01291E+12
3011445351;34410;8,7101E+12
3011445351;34410;8,7101E+12
3011445360;34414;7,79129E+12
3011445360;34414;7,79129E+12
3011445362;34415;7,79129E+12
3011445363;34416;74170469813
3011445369;34417;3,6163E+12
3011445409;34418;3,6163E+12
3011445411;34419;7,37186E+11
3011445433;34420;7,79803E+12
3011445436;34421;7,50955E+12
3011445440;34424;7,50955E+12
3011445442;34425;7,79081E+12
3011445443;34426;7,79001E+12
3011445443;34426;7,79001E+12
3011445443;34426;7,89101E+12
3011445453;34430;8,7101E+12
3011445457;34433;5,01616E+12
3011445466;34434;5,01721E+12
3011445478;34435;1,76222E+12
3011445478;34435;1,76222E+13
3011445478;34435;7,6223E+12
3011445488;34437;7,79129E+12
3011445489;34438;7,79129E+12
3011445490;34439;3,33788E+12
3011445494;34441;7,79547E+12
3011445506;34442;7,7931E+12
3011445514;34444;8,02328E+12
3011445515;34445;7,79722E+13
3011445518;34446;9913-B2093
3011445519;34447;9913-B2092
3011445520;34448;9913-S4019
3011445523;34449;9913-S4076
3011445525;34450;9913-1216/626
3011445528;34451;9913-1216/649
3011445533;34455;8,47E+12
3011445534;34456;7,79005E+12
3011445564;34457;7,50044E+12
3011445564;34457;7,50044E+12
3011445564;34457;7,5062E+12
3011445564;34457;7,50634E+12
3011445565;34458;7,50044E+12
3011445569;34461;3,00002E+12
3011445570;34462;3,33788E+12
3011445579;34466;3,33788E+12
3011445580;34467;8,41106E+12
3011445581;34468;8,43398E+12
3011445585;34469;8,43398E+12
3011445586;34470;8,43398E+12
3011445587;34471;8,41106E+12
3011445588;34472;8,41106E+12
3011445589;34473;8,41106E+12
3011445590;34474;3,61427E+12
3011445590;34474;3,61427E+12
3011445606;34475;3,61423E+12
3011445615;34476;3,61423E+12
3011445616;34477;3,34967E+12
3011445620;34478;3,34967E+12
3011445621;34479;3,34967E+12
3011445622;34480;8,011E+12
3011445628;34481;8,011E+12
3011445633;34483;7,80222E+12
3011445634;34484;7,79734E+12
3011445643;34485;3,15414E+12
3011445644;34486;5,01436E+12
3011445644;34486;7,79818E+12
3011445647;34487;5,0156E+12
3011445651;34488;7,79818E+12
3011445651;34488;7,79818E+12
3011445654;34489;6,97112E+12
3011445660;34490;6,97101E+12
3011445664;34491;6,97101E+12
3011445665;34492;5,01725E+12
3011445686;34493;5,01725E+12
3011445687;34494;99177745690
3011445690;34495;7,79325E+12
3011445692;34496;1329-14001
3011445695;34497;7,79814E+12
3011445698;34498;7,79805E+12
3011445699;34499;7,79805E+12
3011445700;34500;7,79808E+12
3011445703;34501;7,79808E+12
3011445704;34502;7,79808E+12
3011445705;34503;7,79808E+12
3011445708;34504;7,79808E+12
3011445709;34505;7,79808E+12
3011445710;34506;7,79808E+12
3011445717;34510;7,79808E+12
3011445718;34511;7,79808E+12
3011445719;34512;7,79808E+12
3011445720;34513;7,79808E+12
3011445721;34514;41333030098
3011445729;34515;41333038872
3011445730;34516;70942000284
3011445734;34517;7,50955E+12
3011445742;34518;7,79811E+12
3011445748;34520;7,50044E+12
3011445749;34521;7,79803E+12
3011445750;34522;7,79803E+12
3011445758;34529;99177745759
3011445759;34530;8,41106E+12
3011445760;34531;8,41106E+12
3011445761;34532;7,79833E+12
3011445765;34535;5,01726E+12
3011445778;34540;3,60052E+12
3011445791;34543;3,33787E+12
3011445792;34544;3,33788E+12
3011445793;34545;3,33787E+12
3011445794;34546;3,33787E+12
3011445795;34547;3,33788E+12
3011445796;34548;3,33788E+12
3011445797;34549;3,00002E+12
3011445798;34550;8,42942E+12
3011445800;34551;467-12680
3011445801;34552;8,88802E+12
3011445802;34553;7,79803E+12
3011445804;34554;7,6223E+12
3011445805;34555;7,79629E+12
3011445806;34556;7,79629E+12
3011445827;34559;99177745832
3011445832;34560;7,79129E+12
3011445832;34560;7,79129E+12
3011445833;34561;7,79127E+12
3011445834;34562;7,79127E+12
3011445835;34563;7,89102E+12
3011445843;34565;7,7916E+12
3011445844;34566;7,7916E+12
3011445845;34567;22548412626
3011445849;34568;22548412633
3011445851;34569;3,33788E+12
3011445857;34573;7,79129E+12
3011445857;34573;7,79129E+12
3011445859;34574;7,79129E+12
3011445859;34574;7,79129E+12
3011445862;34577;7,79129E+12
3011445862;34577;7,79129E+12
3011445863;34578;7,79129E+12
3011445863;34578;7,79129E+12
3011445866;34581;7,50955E+12
3011445867;34582;7,50106E+12
3011445868;34583;5,01721E+12
3011445872;34584;3,15415E+12
3011445873;34585;7,79834E+12
3011445875;34586;7,79816E+12
3011445878;34587;7,79834E+12
3011445879;34588;5,01691E+12
3011445882;34589;7,79077E+12
3011445883;34590;7,79077E+12
3011445884;34591;7,79834E+12
3011445885;34592;6,52217E+11
3011445893;34593;6,52218E+11
3011445894;34594;6,52217E+11
3011445896;34595;6,52218E+11
3011445897;34596;6,52218E+11
3011445898;34597;6,52217E+11
3011445900;34598;6,52218E+11
3011445901;34599;6,52218E+11
3011445902;34600;6,52217E+11
3011445903;34601;6,52218E+11
3011445904;34602;6,52218E+11
3011445905;34603;6,52217E+11
0;34604;6,52218E+11
3011445907;34605;7,50044E+12
3011445907;34605;7,50044E+12
3011445911;34606;7,79264E+12
3011445912;34607;7,79058E+12
3011445921;34611;99173610
3011445923;34612;8,41106E+12
3011446121;34614;6,93924E+12
3011446122;34615;6,93924E+12
3011446123;34616;7,79805E+12
3011446124;34617;7,50955E+12
3011446124;34617;7,50955E+12
3011446130;34620;7,50955E+12
3011446130;34620;7,50955E+12
3011446134;34623;7746136
3011446136;34624;7,79129E+12
3011446136;34624;7,79129E+12
3011446139;34625;5,0173E+12
3011446142;34626;4,0059E+12
3011446144;34627;7,50105E+12
3011446146;34628;4,0058E+12
3011446148;34630;6,43132E+11
3011446149;34631;7,79129E+12
3011446149;34631;7,79129E+12
3011446151;34632;7746152
3011446152;34633;7746153
3011446153;34634;8,89E+12
3011446155;34635;8,89E+12
3011446156;34636;7,79819E+12
3011446163;34637;7,79006E+12
3011446163;34637;7,79006E+12
3011446179;34640;7,79818E+12
3011446184;34641;3,00002E+12
3011446192;34642;3,00002E+12
3011446193;34643;7,79805E+12
3011446195;34644;7,79805E+12
3011446196;34645;9910-1276
3011446197;34646;7,79805E+12
3011446198;34647;7,79004E+12
3011446200;34648;7,70243E+12
3011446206;34649;7,79818E+12
3011446213;34650;7,79127E+12
3011446214;34651;7,79463E+12
3011446215;34652;7,79006E+12
3011446215;34652;7,79006E+12
3011446217;34654;7,79006E+12
3011446217;34654;7,79006E+12
3011446220;34657;9910-4481
3011446242;34665;7,89903E+12
3011446246;34666;7,79139E+12
3011446250;34667;7,79829E+12
3011446251;34668;41554492699
3011446267;34669;7,79805E+12
3011446269;34670;7,79805E+12
3011446270;34671;7,79365E+12
3011446271;34672;99177746274
3011446274;34673;7,79815E+12
3011446275;34674;7,79815E+12
3011446276;34675;7,79815E+12
3011446277;34676;7,79815E+12
3011446278;34677;7,79815E+12
3011446279;34678;7,79815E+12
3011446280;34679;7,79815E+12
3011446281;34680;7,79815E+12
3011446282;34681;7,79815E+12
3011446283;34682;2E+12
3011446291;34683;3,33788E+12
3011446293;34685;2E+12
3011446294;34686;2E+12
3011446295;34687;2E+12
3011446296;34688;2E+12
3011446297;34689;2E+12
3011446299;34690;3,33788E+12
3011446300;34691;3,33788E+12
3011446301;34692;30160514
3011446302;34693;2E+12
3011446303;34694;3,33787E+12
3011446305;34695;3,33787E+12
3011446306;34696;3,33787E+12
3011446307;34697;7,89102E+12
3011446309;34698;7,50044E+12
3011446310;34699;8,41106E+12
3011446314;34700;8,41106E+12
3011446316;34702;8,41106E+12
3011446317;34703;3,42347E+12
3011446318;34704;8,41106E+12
3011446319;34705;3,61427E+12
3011446320;34706;8,41106E+12
3011446321;34707;8,41106E+12
3011446322;34708;8,41106E+12
3011446323;34709;3,60553E+12
3011446324;34710;8,41106E+12
3011446325;34711;111006
3011446326;34712;110982
3011446327;34713;110987
3011446328;34714;131419
3011446329;34715;111056
3011446330;34716;124538
3011446331;34717;111286
3011446332;34718;8,41106E+12
3011446334;34719;8,41106E+12
3011446336;34721;7,79803E+12
3011446339;34722;5,0192E+12
3011446341;34723;6,43132E+11
3011446347;34724;7,79815E+12
3011446348;34725;6,52217E+11
3011446349;34726;7,79805E+12
3011446350;34727;7,79811E+12
3011446352;34728;7,79811E+12
3011446353;34729;7,79811E+12
3011446354;34730;8,41023E+12
3011446355;34731;99177746356
3011446356;34732;7,79058E+12
3011446369;34733;7,79624E+12
3011446369;34733;7,79803E+12
3011446370;34734;7,50044E+12
3011446370;34734;7,50044E+12
3011446370;34734;7,50044E+12
3011446370;34734;7,50044E+12
3011446372;34735;7,50044E+12
3011446372;34735;7,50044E+12
3011446372;34735;7,50044E+12
3011446373;34736;7,50044E+12
3011446373;34736;7,50044E+12
3011446373;34736;7,50044E+12
3011446373;34736;7,50044E+12
3011446374;34737;99177746380
3011446380;34738;99177746381
3011446381;34739;8,7101E+12
3011446388;34740;8,7101E+12
3011446389;34741;8,7101E+12
3011446392;34744;8,7101E+12
3011446396;34748;7,79805E+12
3011446397;34749;7,79805E+12
3011446400;34750;7,79805E+12
3011446400;34750;7,79805E+12
3011446401;34751;7,79805E+12
3011446402;34752;9917-TYL0299
3011446404;34753;7,89106E+12
3011446408;34754;7746415
3011446415;34755;7746416
3011446416;34756;2E+12
3011446422;34757;2E+12
3011446424;34758;2E+12
3011446425;34759;3,33788E+12
3011446427;34760;7,89115E+12
3011446430;34762;7,20666E+11
3011446432;34763;7,79811E+12
3011446433;34764;7,50044E+12
3011446433;34764;7,50044E+12
3011446433;34764;7,50044E+12
3011446434;34765;7,79819E+12
3011446436;34766;7,79819E+12
3011446437;34767;7,79819E+12
3011446438;34768;7,79819E+12
3011446439;34769;7,79819E+12
3011446440;34770;3,01426E+12
3011446440;34770;7,50044E+12
3011446441;34771;7,79832E+12
3011446443;34772;7,79803E+12
3011446444;34773;7,50044E+12
3011446447;34774;7,50044E+12
3011446448;34775;7,50044E+12
3011446450;34776;391-18
3011446453;34777;7,79077E+12
3011446455;34778;3,60053E+12
3011446456;34779;7,7932E+12
3011446456;34779;99177746457
3011446457;34780;6,43132E+11
3011446459;34782;7,79025E+12
3011446462;34783;7746463
3011446463;34784;7,79129E+12
3011446463;34784;7,79129E+12
3011446463;34784;7,79129E+12
3011446464;34785;7,79001E+12
3011446464;34785;7,79001E+12
3011446464;34785;7,79001E+12
3011446464;34785;7,89101E+12
3011446468;34786;7,79805E+12
3011446471;34787;7,79805E+12
3011446472;34788;7,79805E+12
3011446475;34789;7,79805E+12
3011446476;34790;7,79805E+12
3011446477;34791;7,79805E+12
3011446478;34792;7,79805E+12
3011446479;34793;7,79805E+12
3011446480;34794;7,79805E+12
3011446481;34795;7,79805E+12
3011446482;34796;7,79805E+12
3011446483;34797;7,79805E+12
3011446484;34798;7,79805E+12
3011446485;34799;7,79805E+12
3011446486;34800;7,79805E+12
3011446487;34801;7,79805E+12
3011446488;34802;7,79805E+12
3011446489;34803;7,79805E+12
3011446490;34804;7,79805E+12
3011446491;34805;7,79805E+12
3011446492;34806;7,79805E+12
3011446493;34807;7,79805E+12
3011446494;34808;7,79805E+12
3011446495;34809;7,79805E+12
3011446496;34810;7,79805E+12
3011446498;34811;7,79492E+12
3011446500;34812;7,7909E+12
3011446505;34814;7,7909E+12
3011446507;34816;5,9931E+12
3011446515;34817;7,79828E+12
3011446515;34817;7,79828E+12
3011446515;34817;7,79828E+12
3011446515;34817;7,79828E+12
3011446515;34817;7,79828E+12
3011446522;34818;7,79834E+12
3011446524;34819;7,79831E+12
3011446539;34820;7,79831E+12
3011446541;34821;7,79077E+12
3011446546;34822;3,34967E+12
3011446553;34823;3,34967E+12
3011446554;34824;3,34967E+12
3011446555;34825;3,01426E+12
3011446556;34826;7,79421E+12
3011446557;34827;7,50955E+12
3011446558;34828;7,79834E+12
3011446560;34829;7,79834E+12
3011446561;34830;7,79834E+12
3011446562;34831;7,79834E+12
3011446563;34832;7,79834E+12
3011446564;34833;7,79834E+12
3011446565;34834;7,79834E+12
3011446566;34835;7,79834E+12
3011446567;34836;7,79834E+12
3011446568;34837;7,79834E+12
3011446569;34838;41554247701
3011446580;34839;41554550122
3011446581;34840;3,60053E+12
3011446589;34843;7,79582E+12
3011446590;34844;4,0059E+12
3011446602;34845;7,79833E+12
3011446604;34846;8,7101E+12
3011446605;34847;6,9237E+12
3011446607;34848;7,79834E+12
3011446610;34850;8,999E+12
3011446611;34851;3,33788E+12
3011446617;34853;6,52218E+11
3011446618;34854;6,94504E+12
3011446619;34855;6,52218E+11
3011446620;34856;6,52218E+11
3011446621;34857;6,52218E+11
3011446622;34858;7746623
3011446623;34859;7,79822E+12
3011446624;34860;7,79833E+12
3011446625;34861;3,33788E+12
3011446635;34865;99177746636
3011446636;34866;7746637
3011446637;34867;7746638
3011446638;34868;99177746640
3011446640;34869;99177746641
3011446641;34870;99177746642
3011446642;34871;7,50955E+12
3011446643;34872;7,50955E+12
3011446644;34873;8,41106E+12
3011446645;34874;9912-MAPB2
3011446646;34875;7,50955E+12
3011446649;34877;7,79834E+12
3011446650;34878;4,0059E+12
3011446654;34881;7,79001E+12
3011446654;34881;7,79001E+12
3011446654;34881;7,79001E+12
3011446656;34883;9909-3011ROSA
3011446657;34884;9909-3021CEL
3011446659;34885;9909-3021ROSA
3011446660;34886;9909-4184ROSA
3011446702;34887;7,79814E+12
3011446791;34888;7,50634E+12
3011446792;34889;9913-C4055
3011446793;34890;9913-C4092
3011446795;34891;9913-C3096
3011446796;34892;9913-B4125
3011446797;34893;9913-1212/321
3011446799;34894;4,0086E+12
3011446800;34895;6,90332E+12
3011446801;34896;7,79844E+12
3011446824;34897;7,79052E+12
3011446826;34898;7,79129E+12
3011446828;34900;7,79657E+12
3011446830;34901;5,0172E+12
3011446833;34902;7,79831E+12
3011446834;34903;5,01734E+12
3011446835;34904;3,01426E+12
3011446835;34904;7,50044E+12
3011446844;34905;99177746846
3011446846;34906;7,79463E+12
3011446847;34907;7,79463E+12
3011446850;34910;7,50044E+12
3011446851;34911;41554209440
3011446855;34913;3,60053E+12
3011446862;34920;7,50955E+12
3011446866;34924;7,50955E+12
3011446868;34926;7,50955E+12
3011446869;34927;7,50955E+12
3011446871;34929;2E+12
3011446872;34930;3,33787E+12
3011446873;34931;2E+12
3011446874;34932;2E+12
3011446875;34933;2E+12
3011446876;34934;2E+12
3011446877;34935;3,33788E+12
3011446878;34936;2E+12
3011446881;34937;2E+12
3011446882;34938;7,79077E+12
3011446884;34939;7,89101E+12
3011446886;34941;6,94214E+12
3011446888;34942;7,79814E+12
3011446889;34943;6,94214E+12
3011446894;34944;7,79E+12
3011446895;34945;6,92889E+12
3011446899;34946;7,79734E+12
3011446905;34947;7,79734E+12
3011446907;34948;7,7927E+12
3011446908;34949;5,0172E+12
3011446911;34950;5,01725E+12
3011446914;34951;4,56486E+12
3011446915;34952;5,01726E+12
3011446916;34953;7,79077E+12
3011446920;34954;1,7941E+12
3011446931;34955;7,79213E+12
3011446939;34956;7,79213E+12
3011446942;34957;7,79213E+12
3011446943;34958;7,50044E+12
3011446944;34959;7,50044E+12
3011446945;34960;1,90679E+11
3011446945;34960;7,50044E+12
3011446948;34961;111211
3011446949;34962;7,50955E+12
3011446951;34963;7,50955E+12
3011446952;34964;7,50955E+12
3011446953;34965;7,79052E+12
3011446953;34965;7,79052E+12
3011446960;34968;8,42942E+12
3011446961;34969;8,42942E+12
3011446962;34970;8,42942E+12
3011446963;34971;7,79841E+12
3011446965;34972;7,79803E+12
3011446968;34973;7,70203E+12
3011446968;34973;7,70203E+12
3011446969;34974;7,50955E+12
3011446972;34975;7,50955E+12
3011446974;34976;7,50955E+12
3011446976;34977;7,50955E+12
3011446977;34978;7,50955E+12
3011446979;34979;7,50955E+12
3011446981;34980;8,41106E+12
3011446982;34981;7,7916E+12
3011446984;34982;7,7916E+12
3011446985;34983;7,7916E+12
3011446986;34984;7,79551E+12
3011446992;34985;7,79397E+12
3011446997;34986;7,79397E+12
3011446997;34986;7,79397E+12
3011446998;34987;7,79397E+12
3011446999;34988;4,0059E+12
3011446999;34988;4,0059E+12
3011447001;34989;41554513561
3011447002;34990;7,79836E+12
3011447004;34992;7,79836E+12
3011447008;34996;7,79836E+12
3011447014;35002;7,79463E+12
3011447015;35003;8,7101E+12
3011447016;35004;5,01291E+12
3011447017;35005;8,7101E+12
3011447022;35008;99542004
3011447023;35009;99543001
3011447026;35010;99543002
3011447027;35011;99547003
3011447033;35012;99544002
3011447036;35013;99545000
3011447038;35014;99545001
3011447039;35015;99545005
3011447043;35016;99545008
3011447046;35017;99545009
3011447047;35018;99545011
3011447049;35019;99546001
3011447053;35021;99177747055
3011447055;35022;4,0059E+12
3011447056;35023;7,79129E+12
3011447058;35024;7,79832E+12
3011447062;35025;7,79832E+12
3011447063;35026;7,79834E+12
3011447074;35029;8,43542E+12
3011447075;35030;8,43542E+12
3011447076;35031;8,43542E+12
3011447086;35032;8,43542E+12
3011447087;35033;8,43542E+12
3011447089;35034;4,0059E+12
3011447111;35035;4,0059E+12
3011447119;35040;7,79803E+12
3011447120;35041;7,89102E+12
3011447122;35042;7,50955E+12
3011447124;35043;7,50955E+12
3011447125;35044;7,79818E+12
3011447127;35045;99177747129
3011447132;35048;7,7909E+12
3011447133;35049;7,7909E+12
3011447134;35050;99547005
3011447137;35051;99547006
3011447138;35052;99545012
3011447139;35053;99545014
3011447141;35054;99545015
3011447142;35055;99544004
3011447143;35056;99544006
3011447145;35057;7,7909E+12
3011447146;35058;5,41098E+12
3011447151;35059;7,79816E+12
3011447152;35060;7,79734E+12
3011447153;35061;7,79734E+12
3011447154;35062;6,57812E+12
3011447156;35063;7,79816E+12
3011447157;35064;5,0172E+12
3011447164;35065;5,01733E+12
3011447168;35066;4,89413E+12
3011447171;35067;7,6223E+12
3011447180;35068;7,6223E+12
3011447183;35071;7,6222E+12
3011447185;35073;7,6222E+12
3011447186;35074;7,6222E+12
3011447187;35075;7,6222E+12
3011447188;35076;7,6222E+12
3011447191;35078;7,6223E+12
3011447192;35079;7,79129E+12
3011447192;35079;7,79129E+12
3011447194;35080;7,79129E+12
3011447194;35080;7,79129E+12
3011447195;35081;7,79129E+12
3011447195;35081;7,79129E+12
3011447197;35082;7,79129E+12
3011447197;35082;7,79129E+12
3011447198;35083;7,79129E+12
